1517,EASTEND CHEMIST,CHUKA ,,MERU
1518,EBENEZER CHEMIST,MIKINDURI,MIKINDURI ,MERU
1519,ELMUNASH CHEMIST,EMBU,NKBU,MERU
1520,FAMILY CARE MEDICAL CENTRE,MERU,MWENDANTU RD,MERU
1521,FIDECK CHEMIST,MERU,MAKUTANO MAUA RD,MERU
1522,FIDECK CHEMISTS LTD,MERU,NJURI NCHEKE,MERU
1523,FIDECK CHEMISTS LTD,MERU,NJURI NCHEE,MERU
1524,FRIENDS CHEMIST,MERU,BUST STAGE,MERU
1525,GECY CHEMIST,MERU,MOI AV,MERU
1526,GRACOM CHEMIST,RUNYENJES,CHINA RD,MERU
1527,GUFI PHARMACEUTICAL LTD,MERU,MOI AV.,MERU
1528,HEALTHAXIS PHARM ,EMBU,MERU,MERU
1529,HIGHLAND DISPENSING CHEMIST,MERU,MERU RD,MERU
1530,IGOJI UPLANDS,MERE,IGOJI MERU,MERU
1531,IMMACULATE CHEMIST,MITUNGU,MITUNGU RD,MERU
1532,INGREDIBLE MEDICAL CENTRE,MERU,KIRURI RD,MERU
1533,INPHA PHARMACEUTICALS LTD-MERU,MERU,GHANA ST.,MERU
1534,JAMII BORA CHEMIST,MAUA,KACIONGO,MERU
1535,JECA PHARM CHEMIST,MERU,MERU MAUA,MERU
1536,JERPHARM CHEMISTS,KIIRUA,NANYUKI RD,MERU
1537,JOACHEM CHEMIST,KINORO,KINORO,MERU
1538,JOSERA CHEMIST,MERU,GITHONGO MERU,MERU
1539,KAARIA PHARMACY,MERU,MERU,MERU
1540,KAGOJI CHEMISTS,MERU,GAKOROMONE RD.,MERU
1541,KAMACHO PHARMACEUTICALS,MERU,OFF CHUKA MERU,MERU
1542,KARITHI CHEMIST,IKUBU,MERU RD,MERU
1543,KEIGOI PHARMACEUTICALS,MAUA,MERU RD,MERU
1544,KENLAND PHARMACY,MAUA,MERU ,MERU
1545,KIMSON PHARMACY,MAUA,KAWIRU RD,MERU
1546,KWAKAMINI CHEMIST,MERU,MERU - NANYUKI RD,MERU
1547,LAARE CHEMIST,LAARE,LAARE MAUA RD,MERU
1548,LAARE CHEMIST,LAARE ,LAARE - MAUA RD,MERU
1549,LEMAR CHEMISTS,NKUBU,EMBU RD.,MERU
1550,LEMARK PHARMACEUTICALS LTD,CHUKA,CHUKA EMBU,MERU
1551,LONANA PHARMACY,TIMAU,MERU NANYUKI,MERU
1552,MA-BANDA CHEMISTS,MUTUNGU,MARIMANTI RD.,MERU
1553,MABNDA CHEMIST LTD,MABANDA,NKUBU,MERU
1554,MACO CHEMIST,MIKINDURI,MATHENE RD.,MERU
1555,MAGISTAR PHARMACY,MERU,MERU GITHONGO,MERU
1556,MAINSTAGE CHEMIST,MERU,EMBU MERU RD.,MERU
1557,MAIRUNE CHEMISTS LTD,MAUA,MAUA RD,MERU
1558,MANDOGO CHEMIST,MANDOGO,GARISSA RD.,MERU
1559,MARLIN CHEMIST,MERU,TOM MBOYA,MERU
1560,MAUA CENTRAL PHARMACY,MAUA ,MERU - MAUA RD,MERU
1561,MAUA HILLTOP PHARMACY,MAUA,MERU HIGHWAY,MERU
1562,MAWIRA CHEMIST LTD,NKUBU,KIONYO RD,MERU
1563,MBETI PHARMACY,RUNYENJES,EMBU MERU RD.,MERU
1564,MEDCOM CHEMIST,NKUBU,,MERU
1565,MEDKAM PHARMACEUTICALS,CHOGORIA,CHOGORIA,MERU
1566,MEMAPHARM,MERU ,MOI AVE.,MERU
1567,MERU COUNTY CHEMIST,KINORU ,KINORU - MAKUTANO ,MERU
1568,MERU HIGHWAY CHEMIST,MERU,TOM MBOYA ST.,MERU
1569,MERU JOY CHEMIST,MERU,NANYUKI RD,MERU
1570,MERU MEDIACARE STORES,MERU,MOI AV.,MERU
1571,MERU MEDICARE STORE LTD,MERU,TOM MBOYA,MERU
1572,MERU MEDICARE STORE LTD MOI AV.,MERU,MOI AV.,MERU
1573,MERU MEDICARE STORES,MERU,TOM MBOYA ST.,MERU
1574,META META PHARMACY,NKUBU,NKUBU,MERU
1575,MEXPAL CHEMIST,CHOGORIA,OFF MERU RD,MERU
1576,MIATHENE CHEMIST,MERU,MERU,MERU
1577,MMAKS HOMECARE PHARMACY,MERU,MIKINDURI RD,MERU
1578,MUGUNA CHEMIST,GITHONGO,KINYUA,MERU
1579,MUIHUNGLU CHEMIST,MUUTI,MAUA HIGHWAY,MERU
1580,MUNJE PHARMACY,GITHONGO,MERU MAU HIGHWAY,MERU
1581,MUTINDWA CHEMISTS LTD,MERU,TOM MBOYA ST.,MERU
1582,MWENDANTU CHEMITS,KANYAKINE ,EMBU - MERU HIGHWAY,MERU
1583,MWENGA CHEMIST,MERU,GHANAST.,MERU
1584,NJERU'S CHEMIST,RUNYENJES,RUNYENJES,MERU
1585,NKUBU UPPERHILL CHEMIST,NKUBU,UNIVERSITY WAY,MERU
1586,NYAMBENE MEDICAL STORES,NKUBU,ISOLATED,MERU
1587,NYUMBANI CHEMIST,GATIMBI,MERU NKUBU,MERU
1588,OBSMED PHARMACEUTICAL,MAKUTANO,MERU RD,MERU
1589,P.C.E.A. CHOGORIA HOSPITAL,CHOGORIA,CHOGORIA MERU,MERU
1590,PATMOS ISLAND CHEMIST,MERU,MERU NANYUKI,MERU
1591,PETROSE PHARMACY,MANYATTA,KIANJOKOMA,MERU
1592,PHARMART CHEMIST LTD,MERU,NANYUKI RD,MERU
1593,ROBINS HEALTHCARE LTD,MAUA,MUA MERU,MERU
1594,ROSAN CHEMIST,MERU,TOM MBOYA,MERU
1595,SALAMA CARE PHARMACY-MUTUATI,MUTUATI,LARE RD,MERU
1596,SKYLINK CHEMIST,CHUKA,MERU/CHUKA,MERU
1597,SOCENO PHARMACY,MERU,GHANA ST.,MERU
1598,STARRY VILLAGE PHARMACY,LAARE ,MAUA - MUTUATI RD,MERU
1599,SUMENYA CHEMIST,MERU,MURINGA KIGUO,MERU
1600,THARAKA NITHI COUNTY CHEMIST,CHKA,CHUKA CHOGORIA,MERU
1601,THELUJI PHARMACY LTD,MERU,TOM MBOYA,MERU
1602,THUURA b MAKUTANO CHEMIST,MERU,MERU/NANYUKI,MERU
1603,UP COUNTRY MEDICAL & PHARMACEUTICALS,CHUKA,CHUKA - KAMWA RD,MERU
1604,VENDA VYDA CHEMIST,MERU,GAKORONE RD,MERU
1605,VIC STAGE PHARMACY,LAARE,LAARE MKT RD,MERU
1606,WAMA PHARMACY,MUA,MAIKINDURI RD,MERU
1607,WENDANI CHEMIST,NKUBU,KENUJI ST,MERU
1608,BALSAM PHARMACY,MIGORI,MIGORI ISABANIA RD,MIGORI
1609,BEATEN PHARMACY,MIGORI,ISEBANIA,MIGORI
1610,BOMA LABS LTD,MIGORI,POSTAL RD,MIGORI
1611,DANCONS CHEMIST,AWENDO,MARIWA RD,MIGORI
1612,DIMALO PHARMACY,RONGO,,MIGORI
1613,DIMALY PHARMACY,RONGO,HOSP RD.,MIGORI
1614,FLEHOVA CHEMIST,RONGO,OLD HOMABAY RD.,MIGORI
1615,HIBWA CHEMISTS,ISIBANIA,MIGORI - ISIBANIA RD,MIGORI
1616,IGENA PHARMACY,ISIBANIA,MIGORI - ISIBANIA RD,MIGORI
1617,INKAMED PHARMACEUTICALS(TAYMAU),MIGORI,MIGORI - ISIBANIA RD,MIGORI
1618,KANDARIA ,MIGORI,OFF MIGORI - SIRARE RD,MIGORI
1619,KANDARIA CHEMIST,MIGORI,MARKET RD,MIGORI
1620,KISAO PHARMACY,ISEBANIA,MIGORI SIRARE,MIGORI
1621,LANTAX PHARMACY,MIGORI,MARKET ST.,MIGORI
1622,MABERA CHEMIST,MABERA,SIRARE RD,MIGORI
1623,MIGORI STAGE PHARMACY,MIGORI,MIGORI STAGE,MIGORI
1624,MUSTARD MIGORI CHEMIST,MIGORI,MIGORI SIRARI,MIGORI
1625,MWALIMI PHARMACEUTICALS LTD,ISEBANIA,ISEBANIA,MIGORI
1626,NYAMAHARAGA PHARMACY LTD,ISEBANIA,MIGORI RD,MIGORI
1627,NYARANGI PHARMACY,KEHANCHA,MIGORI ISABANIA RD,MIGORI
1628,NYASUNA CHEMIST,MIGORI,MKT COLLEGE,MIGORI
1629,OYOMA CHEMIST-MIGORI,MIGORI,NYASARE,MIGORI
1630,PISHON CHEMIST,MIGORI,MIGORI RD.,MIGORI
1631,PRICE LINE PHARMACY,RONGO,RONGO HOMABAY,MIGORI
1632,RACHA PHARMACY,ISIBANIA,ISABANIA RD,MIGORI
1633,RAPOGI PHARMACY,MIGORI,ISABANIA RD,MIGORI
1634,RONGO LATE NIGHT CHEMIST,RONGO,MIGORI KISII,MIGORI
1635,RONGOMED CHEMIST,RONGO,HOSP RD.,MIGORI
1636,ROYAL MEDICAL CLINIC ,RONGO,RONGO,MIGORI
1637,SARE PHARMACY-MIGORI,MIGORI,,MIGORI
1638,SILVERLANE CHEMIST,RONGO,HOSP. RD,MIGORI
1639,SIRARI PHARMACY,MIGORI,ISEBANIA RD,MIGORI
1640,SORI-LAKESIDE PHARMACY,SORI,SORI - MIGORI ROAD,MIGORI
1641,ST. AKIDIVA MEMORIAL HOSPITAL,MIGORI,MIGORI ISABANIA RD,MIGORI
1642,ST. JOSEMARIA MEDICARE AND COSMETIC,ISEBANIA,MIGORI HIGHWAY,MIGORI
1643,VIBRA PHARMACY,MIGORI,KISII RD,MIGORI
1644,WILIZA CHEMIST,KINYENYA,KANYNYA HOSP,MIGORI
1645,WILROS PHARMACY,MIGORI,ISOLATED,MIGORI
1646,WIMBILAND PHARMACY,KEHANCHA,KEHANCHA ,MIGORI
1647,ZACK FOUR CHEMISTS,RONGO,POSTTS ST.,MIGORI
1648,AAR HEALTHCARE LTD MSA,MOMBASA,MACHAKOS ST,MOMBASA
1649,ADAMS CHEMIST,MOMBASA,KERICHO RD,MOMBASA
1650,AFYA FIRST MEDICAL CENTRE,MOMBASA,SWALEH NGURU RD.,MOMBASA
1651,AFYAMED CHEMISTS,MOMBASA,WAJIR RD.,MOMBASA
1652,AHLAM CHEMIST,MOMBASA,SAMBURU RD,MOMBASA
1653,AL- RAZI CHEMIST,MOMBASA,KARISA MAITHA RD,MOMBASA
1654,AL RIYADH CHEMIST,MOMBASA,OLD KILINDINI RD,MOMBASA
1655,AL-ANSWARS CHEMIST,MOMBASA,MALINDI ROAD,MOMBASA
1656,ALBERDY PHARMACEUTICALS,MOMBASA,MALINDI RD.,MOMBASA
1657,ALFA CHEMIST,MOMBASA,HOSPITAL RD,MOMBASA
1658,ALFAROOQ HOSPITAL,MOMBASA,OMAR MOHAMED BARIDHWAN,MOMBASA
1659,AL-HABIB PHARMACY MAJENGO,MOMBASA,NAROK RD,MOMBASA
1660,AL-IMMAM PHARMACY,MARIAKANI,MSA NRB HIGHWAY,MOMBASA
1661,ALLSEAS DRUG CO.,MOMBASA,LINKS RD.,MOMBASA
1662,AL-RAZI CHEMIST,MOMBASA,KARISA MAITHA RD,MOMBASA
1663,AL-SHIFA PHARMACY LTD,MOMBASA,NYALI RD,MOMBASA
1664,ANSEL PHARMACEUTICALS LTD,MOMBASA,MOI AV.,MOMBASA
1665,ANTAN PHARMACY,MOMBASA,MOMBASA,MOMBASA
1666,ANTOPART CHEMIST,MOMBASA,KALOLENI,MOMBASA
1667,ATOM PHARMACEUTICALS LTD,MOMBASA,CHANGAMWE,MOMBASA
1668,ATOM PHARMACEUTICATICALS,MOMBASA,CHANGAMWE,MOMBASA
1669,AVENUE HEALTHCARE,MOMBASA,NYERERE AV.,MOMBASA
1670,AVILLAS PHARMACY,MOMBASA,OLD MALINDI RD,MOMBASA
1671,BADAR PHARMACY LTD,MOMBASA,,MOMBASA
1672,BAIKAL CHEMIST,MOMBASA,PPORTREITZ,MOMBASA
1673,BAKARANI ROADSIDE CHEMIST,MOMBASA,,MOMBASA
1674,BAKI PHARMACEUTICALS LTD,MOMBASA,FAZA RD,MOMBASA
1675,BAMBURI LIGHT PHARMACY,MOMBASA,MTAMBO RD,MOMBASA
1676,BANAH PHARMACEUTICALS,MOMBASA,KWA SHIBU RD.,MOMBASA
1677,BARAKANI ROADSIDE CHEMIST,MOMBASA,SHIMANZI RD,MOMBASA
1678,BARBA CHEMIST,MOMBASA,MAITHA ST.,MOMBASA
1679,BEACH ROAD PHARMACY,MOMBASA,OFF MSA NEW MALINDI,MOMBASA
1680,BEACHLINE PHARMACY LTD,MOMBASA,OFF NEW MSA MALINDI RD.,MOMBASA
1681,BENISA CHEMIST,MOMBASA,MANJENGO MPYA,MOMBASA
1682,BERACHAH CHEMIST,MOMBASA,PUMWANI RD,MOMBASA
1683,BERNCY PHARMACY,MOMBASA,KONGOWEA - MAWENI RD,MOMBASA
1684,BICO CHEMIST,MARIAKANI,MSA NRB,MOMBASA
1685,BIMAX CHEMIST,MALILI,MALILI,MOMBASA
1686,BLINKS PHARMACY,MOMBASA,ZAKHEN RD,MOMBASA
1687,BLUE PYRAMID PHARMACEUTIALS,MOMBASA,MWEMBE TAYARI,MOMBASA
1688,BLUE PYRAMID PHARMACEUTICALS,MOMBASA,MWEMBE TAYARI RD,MOMBASA
1689,BOMBOLULU PHARMACY,MOMBASA,MSA MLAINDI,MOMBASA
1690,BOMU HOSPITAL,MOMBASA,,MOMBASA
1691,BONDENI CHEMIST,MOMBASA,ABDINASIR RD,MOMBASA
1692,BORA PHARMACEUTICAL LTD,MOMBSA,MSHMORONI RD.,MOMBASA
1693,BRAKET CHEMIST,MOMBSA,KIZINI RD,MOMBASA
1694,CARE AND CARE PHARMACY,MOMBASA,BEACH RD,MOMBASA
1695,CARLE PHARMACY,MOMBASA,MALINDI RD,MOMBASA
1696,CAROGA PHARMA (k) Ltd,MOMBASA,MOMBASA RD.,MOMBASA
1697,CHAKAZA CHEMIST,MOMBASA,MSHOMORONI MWAKIRUNGE,MOMBASA
1698,CHALLA PHARMACY,MOMBASA,JOMO KENYATTA AVE.,MOMBASA
1699,CHALLA PHARMACY MSA,MOMBASA,JOMO KENYATTA,MOMBASA
1700,CHAMAKI CHEMIST,MOMBASA,OFF MSA ROAD,MOMBASA
1701,CHANNELS CHEMIST,MAZERAS,MSA NRB RD,MOMBASA
1702,CITADEL PHARMACEUTICALS LTD,MOMBASA,JOMO KENYATTA,MOMBASA
1703,COAST MIAMI PHARMACY-LIKONI RD MSA,MOMBASA,,MOMBASA
1704,COMMUNITY KARAMA HEALTH SERVICES & PHARMACY,MOMBASA,KWA KARAMA,MOMBASA
1705,COSMIC PHARMACY,MOMBASA,VANGA,MOMBASA
1706,COSMIC PHARMACY LTD,MOMBASA,VANGA RD,MOMBASA
1707,DALPHPETRO PHARMACY,MOMBASA,PORTREITZ,MOMBASA
1708,DAWAMART CHEMIST LTD,MOMBASA,DIGO RD.,MOMBASA
1709,DAWAMART CHEMIST LTD,MOMBASA,DIGO RD,MOMBASA
1710,DENNO CHEMIST,MOMBASA,USHINDI RD,MOMBASA
1711,DESTINA ENTERPRISES,UKUNDA,OFF LUNGA LUNGA,MOMBASA
1712,DIAMOND ARCADE PHARMACY,MOMBASA,MSA RD MOI AV.,MOMBASA
1713,DIAMOND LIKONI CHEMIST,MOMBASA,LUNGA LUNGA RD.,MOMBASA
1714,DOVE CHEMIST,MOMBASA,MSA ROAD,MOMBASA
1715,DOVEY PHARMA LTD,MOMBASA,NYERERE RD.,MOMBASA
1716,DULASIN PHARMACY,MSA,KWAHOLA MAGONGO,MOMBASA
1717,EBENEZA CHEMIST,MOMBASA,CHAANI RD,MOMBASA
1718,EDI PHARMACY,MOMBASA,OLD MSA RD,MOMBASA
1719,EDWARD ST. ROSE & CO. LTD,MOMBASA,MERU RD.,MOMBASA
1720,ELDOCHEM PHARMACY AND VET SUPPLIES LTD,MOMBASA,MOMBASA - MALINDI RD,MOMBASA
1721,ELDOCHEM PHARMACY& VET SUPPLIES LTD,MOMBASA,MSA MALINDI,MOMBASA
1722,ELYNICPHARM CHEMIST,MOMBASA,MIGANDINI RD,MOMBASA
1723,EMART CHEMIST,MOMBASA,LIKONI RD,MOMBASA
1724,ENDAU PHARMACY,MOMBASA,OFF AIRPORT RD.,MOMBASA
1725,ERISAH PHARMACY,MOMBASA,OLD MSA RD,MOMBASA
1726,EUNIA CHEMIST,MOMBASA,MSA MALINDI ,MOMBASA
1727,FAIZ PHARMACY,MOMBASA,NKRUMAH,MOMBASA
1728,FAVOUR PHARMACY,KISAUNI ,OLD MOMBASA - MALINDI RD,MOMBASA
1729,FAVOUR RETAIL II CHEMISTS,MOMBASA,OLD MALINDI RD,MOMBASA
1730,FENTOCARE CHEMIST,MOMBASA,MSHORONI RD.,MOMBASA
1731,FRAJAC CHEMIST,MOMBASA,MOI AV.,MOMBASA
1732,FRAMU -KONGOWEA CHEMIST,MOMBASA,KARAMA - RATNA RD,MOMBASA
1733,FREDCHEM PHARMACY,MOMBASA,MOMBASA MALINDI RD,MOMBASA
1734,FREETOWN CHEMIST,MOMBASA,OFF MSA MALINDI,MOMBASA
1735,FRERE PHARMACEUTICALS,MOMBASA,MALINDI RD.,MOMBASA
1736,GALAXY PHARMACEUTICALS,MOMBASA,VANGA,MOMBASA
1737,GEDE STAR CHEMSIT,MOMBASA,MALINDI ROAD,MOMBASA
1738,GEE PHARMACEUTICALS,MOMBASA,MARINA,MOMBASA
1739,GEMINI PHARMACEUTICALS,MOMBASA,JOMO KENYATTA AV,MOMBASA
1740,GENOVEVA CHEMIST,MOMBASA,MIKINDANI,MOMBASA
1741,GERSHOM CHEMIST,MOMBASA,MOMBASA - MALINDI RD,MOMBASA
1742,GOLDEN GATES PHARMACY,MOMBASA,JOMO KENYATTA AV.,MOMBASA
1743,GOLDENGATES PHARM LTD,MOMBASA,JOMO KENYATTA,MOMBASA
1744,GRAME PHARMACY,MOMBASA,MAINLAND RD.,MOMBASA
1745,GURAYA CHEMSIT,MAUNGU,VOI MSA RD.,MOMBASA
1746,HALTONS PHARMA LTD,MOMBASA,KONZI RD.,MOMBASA
1747,HARLEY'S LIMITED MSA,MOMBASA,NYERERE AV.,MOMBASA
1748,HARMONY PHARMACEUTICALS,UKUNDA,MSA LUNGA HIGHWAY,MOMBASA
1749,HATIMA CHEMIST,MOMBASA,JOMO KENYATTA AVE.,MOMBASA
1750,HEALTH ONE PHARMACY,MOMBASA,TOM MBOYA ST.,MOMBASA
1751,HEALTH SOURCE MEDICAL CENTRE,MOMBASA,LINKS RD.,MOMBASA
1752,HEMOPHARM CHEMIST,MOMBASA,KISAUNI RD,MOMBASA
1753,HERBIE CHEMIST,MOMBASA,KENYATTA AV.,MOMBASA
1754,HERITAGE CHEMIST,MOMBASA,OLD MALINDI RD,MOMBASA
1755,HESO,MOMBASA,OLD - MALINDI RD,MOMBASA
1756,HESO CHEMIST,MOMBASA,OLD MALINDI,MOMBASA
1757,HESO CHEMIST,MOMBASA,MALINDI ROAD,MOMBASA
1758,HIGHCARE CHEMIST,MOMBASA,ZAHEM RD.,MOMBASA
1759,HIGHPHARM PHARMACEUTICALS LTD,UMOJA,MOI DRIVE,MOMBASA
1760,HIMELON CHEMIST,MOMBASA,MSIKITI NOOR,MOMBASA
1761,HOFFSHORE PHARMACY,MTWAPA,KEURI,MOMBASA
1762,HOPE CHEMIST,MOMBASA,OFF NEW MSA MALINDI RD.,MOMBASA
1763,HOPEFIRST CHEMIST,MOMBASA,ZAKHEM RD,MOMBASA
1764,HUSSEINI PHARMACY,MOMBASA,OLD MALINDIRD.,MOMBASA
1765,IQRA PHARMACY,MOMBASA,JOMO KENYATTA,MOMBASA
1766,JAYGAV CHEMIST,UKUNDA,LUNGA LUNGA RD.,MOMBASA
1767,JEREMIC CHEMIST,MOMBASA,MOSIMRU,MOMBASA
1768,JOCHAM HOSPITAL,MOMBASA,MALINDI RD.,MOMBASA
1769,JOMVU PHARMACY,MOMBASA,MIRITINI RD.,MOMBASA
1770,JOPE PHARMACY,MOMBASA,MAGONGO RD,MOMBASA
1771,JOSNEL PHARMACY,MOMBASA,,MOMBASA
1772,KARAMA COMMUNITY HEALTH SERVICES & PHARMACY,MOMBASA,,MOMBASA
1773,KARMA COMMUNITY HEALTH SERVICES PHARMACY,MOMBASA,KARAMA,MOMBASA
1774,KASHEL CHEMIST,MTWAPA,MSA MALD,MOMBASA
1775,KASRUT PHARMACY,MOMBASA,RONALD NGALA,MOMBASA
1776,KEMARS PHARMACY,MOMBASA,LUNGA LUNGA RD,MOMBASA
1777,KENGELENI PHARMACY,MOMBASA,OLD MSA RD.,MOMBASA
1778,KENOC PHARMACEUTICALS,MOMBASA,MIGADINI ST,MOMBASA
1779,KESHVIR PHARMACY,MOMBASA,KWA SHIBU RD.,MOMBASA
1780,KHOJA CHEMIST,MOMBASA,JOMO KENYATTA,MOMBASA
1781,KHOJA CHEMIST,MOMBASA,JOMO KENYATTA V.,MOMBASA
1782,KIASAUNI  PHARMACY LTD,MOMBASA,KISAUNI MSA,MOMBASA
1783,KIBARA LATENIGHT PHARMACEUTICALS,SABA SABA,RONALD NGALA ST.,MOMBASA
1784,KILINDINI PHARMA CHEMIST,MOMBASA,CHAANI MLOLONGO,MOMBASA
1785,KINGORANI CHEMIST,MOMBASA,MERU RD,MOMBASA
1786,KISAUNI PHARMACY LTD,KISAUNI ,OLD MALINDI RD,MOMBASA
1787,KIZAKURA PHARMACY,MOMBASA,POST MALINDI,MOMBASA
1788,KPA BANDARI STAFF CLINIC,MOMBASA,SHIMANZI RD,MOMBASA
1789,KPA KIPEVU DISPENSARY,MOMBASA,KIPEVU RD,MOMBASA
1790,KWALE PHARMACY,MOMBASA,KINANGO,MOMBASA
1791,LABOREX KENYA LTD,MOMBASA,NKURUMAH RD,MOMBASA
1792,LARYN PHARMACY,MOMBASA,NRB MSA RD.,MOMBASA
1793,LATECOAST PHARMA,KISAUNI,KISAUNI RD,MOMBASA
1794,LAURLY PHARMACY,BOMBOLULU ,MOMBASA - MALINDI RD,MOMBASA
1795,LEADS KISAUNI PHARMACY,MOMBASA,KARISA MAITHA RD,MOMBASA
1796,LEADS PHARMACEUTICALS,MOMBASA,KALOLENI RD,MOMBASA
1797,LEMARK PHARMACEUTICALS LTD,MOMBASA,MOI AIRPORT,MOMBASA
1798,LIDOPHARM CHEMIST,MOMBASA,OLD MALINDI RD,MOMBASA
1799,LIGHTWAYS CHEMIST,MOMBASA,CATHOLIC ST.,MOMBASA
1800,LIKONI CHEMIST,LIKONI,SHELI RD.,MOMBASA
1801,LINEAR PHARMACY,MOMBASA,OFF NEW MSA - NRB RD,MOMBASA
1802,LOGICHEM PHARMACY,MOMBASA,SATANA ST..,MOMBASA
1803,LOGICHEM PHARMACY-MAGONGO,MOMBASA,"SANTANA ST., MAGONGO",MOMBASA
1804,LOLA PHARMACY,UKUNDA,LUNGA LUNGA,MOMBASA
1805,LONGVIEW PHARMACEUTICALS LTD,MOMBASA,DIGO RD,MOMBASA
1806,MABATI MEDICAL CENTRE,MARIAKANI,MSA NRB HIGHWAY,MOMBASA
1807,MAJAONI  CHEMIST,MOMBASA,OFF NEW MALINDI RD,MOMBASA
1808,MAJENGO SAKO PHARMACY,MOMBASA,SALIM MWAGUNGA,MOMBASA
1809,MAKADARA CHEMIST,MOMBASA,MAKADARA RD.,MOMBASA
1810,MAKADARA CHEMIST,MOMBASA,MERU RD.,MOMBASA
1811,MAKADARA CHEMIST,MOMBASA,MSA MALINDI RD,MOMBASA
1812,MAKADARA CHEMIST,MOMBASA,MERU,MOMBASA
1813,MAKADARA CHEMIST,MOMBASA,NYALI ST.,MOMBASA
1814,MAKUPA CHEMIST LTD,MOMBASA,JOMO KENYATTA AV.,MOMBASA
1815,MARIAINI CHEMIST (is it in Msa),MOMBASA,MWEMBE TAYARI RD,MOMBASA
1816,MARIAKANI COMMUNITY ,MWATATE,KALOLENI KILIFI,MOMBASA
1817,MARIAN CHEMIST,MOMBASA,MWEMBE TAYARI RD,MOMBASA
1818,MAYRUS PHARMACY LTD,MOMBASA,ABDELNASIR RD.,MOMBASA
1819,MEDI -MARK PHARMACY,MOMBASA,KWA MWANZIA,MOMBASA
1820,MEDICARE PLOTTEN CHEMIST,MULIKA,MULIKA RD,MOMBASA
1821,MEDICHEM PHARMACY,MOMBASA,DIGO RD.,MOMBASA
1822,MEDI-HILL CHEMIST,MOMBASA,JOMO KENYATTA AV.,MOMBASA
1823,MEDI-HILL CHEMIST,MOMBASA,JOMO KENYATTA AV.,MOMBASA
1824,MEDISEL MSA LTD,MOMBASA,BLOC XX/385,MOMBASA
1825,MEEMBO PHARMACEUTICALS CO. LTD,MOMBASA,KENYATTA AV.,MOMBASA
1826,MEM PHARMACY,MOMBASA,MKOMANI,MOMBASA
1827,MEMON MEDICAL CENTRE,MOMBASA,MAALIM JUMA RD.,MOMBASA
1828,MEWA HOSPITAL,MOMBASA,SHARIFF KASSIM,MOMBASA
1829,MEXIMED EAST PHARMACEUTICALS,MOMBASA,MSA MALINDI HIGHWAY,MOMBASA
1830,MIKINDANI MEDICAL CENTRE,MOMBASA,MIKINDANI,MOMBASA
1831,MIKINDANI PHARMACY,MOMBASA,MIKINDANI ESTATE,MOMBASA
1832,MILESTONE PHARMACEUTICALS,MOMBASA,ZAKIM RD,MOMBASA
1833,MIRITINI PHARMACY LTD,MOMBASA,MSA RD,MOMBASA
1834,MIRROR CHEMIST,MOMBASA,KONGOWEA KARAMA,MOMBASA
1835,MLALEO PHARMACEUTICALS,MOMBASA,OLD MSA MALINDI,MOMBASA
1836,MOCHO PHARMACY,MOMBASA,LIKONI UKUNDA,MOMBASA
1837,MOKEENS PHARMACEUTICALS LTD,MOMBASA,MSA,MOMBASA
1838,MOMBASA COUNTY CHEMIST,MOMBASA,KISAUNI MSA,MOMBASA
1839,MSIKITINI PHARMACY,MOMBASA,OLD MALINDI RD,MOMBASA
1840,MTEPENI CHEMIST,MOMBASA,OFF MSA MALINDI RD.,MOMBASA
1841,MTOPANGA CHEMIST,MTOPANGA ,OLD - MALINDI RD,MOMBASA
1842,MTOPANGA LATE PHARMACY,MOMBASA,OLD MALINDI RD,MOMBASA
1843,MUDZINI PHARMACY,MOMBASA,KALOLENI KILIFI,MOMBASA
1844,MUNANDA CHEMIST,MOMBASA,KWA SHE ST.,MOMBASA
1845,MUUMBO PHARMACEUTICALS LTD,MAKUPA,OFF MSA - NBI RD,MOMBASA
1846,MWALACHI HOPE CHEMIST,MSHOMORONI,ZAKHEM RD,MOMBASA
1847,MWENGA PHARMACEUTICALS,MOMBASA,MS,MOMBASA
1848,MZINYI PHARMACY,MOMBASA,,MOMBASA
1849,MZINYI PHARMACY,SOWETO,REFINERY,MOMBASA
1850,NADAPAL CHEMIST,MOMBASA,VINDAGE PLAZA,MOMBASA
1851,NAFUU PHARMACY,MOMBASA,SALIM MWANGUNGA,MOMBASA
1852,NAYRUS PHARMACY LTD,BONDENI ,ABDELNASIR RD,MOMBASA
1853,NEEMA MTAMBO CHEMIST,MOMBASA,BAMBURI MTAMBO,MOMBASA
1854,NEUTRINO CHEMIST,MOMBASA,MWANZIA RD,MOMBASA
1855,NEW CHAANI CHEMIST,MOMBASA,CHAANI,MOMBASA
1856,NEW ERA PHARMACY,MOMBASA,MAKADARA RD.,MOMBASA
1857,NEW KIEMBENI CHEMIST,KIEMBENI ,BAMBURI - KIEMBENI RD,MOMBASA
1858,NEW LIFE PHARMACY,MOMBASA,CHANGAMWE NRB HIGHWAY,MOMBASA
1859,NEW MAGONGO PHARMACY,MOMBASA,MAGONGO,MOMBASA
1860,NJIMIA MOMBASA PHARMACEUTICALS LTD,MOMBASA,DIGO RD.,MOMBASA
1861,NJIMIA MOMBASA PHARMACEUTICALS LTD,MOMBASA,DIGO RD,MOMBASA
1862,NOBLE PHARMACY,MOMBASA,DIGO RD.,MOMBASA
